site_no,Date,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH
1104453,8/3/2023,20.6,479,,6.728905737242778
1104453,8/4/2023,20.6,481,,7.486957001264004
1104453,8/5/2023,20.7,486,,6.531997667497201
1104453,8/6/2023,20.7,491,,7.128273723510745
1104453,8/7/2023,20.7,497,,7.43917688005044
1104453,8/8/2023,21.4,489,,7.468604223944434
1104453,8/9/2023,22.3,472,,6.918779820243186
1104453,8/10/2023,22.2,478,,6.587790131854499
1104453,8/11/2023,22.2,446,,7.138783945921195
1104453,8/12/2023,21.8,424,,7.290492580327942
1104453,8/13/2023,22.2,420,,7.258987816774615
1104453,8/14/2023,22.3,411,,6.500806073854263
1104453,8/15/2023,22.3,404,,7.246785707733229
1104453,8/16/2023,21.5,400,,7.329502790025696
1104453,8/17/2023,21.1,417,,6.665214153921577
1104453,8/18/2023,21.3,436,,7.245815177406042
1104453,8/19/2023,20.7,443,,6.540518218537319
1104453,8/20/2023,20.4,438,,6.856853563248132
1104453,8/21/2023,20.8,435,,6.865888770049226
1104453,8/22/2023,20.9,422,,6.7865929842011905
1104453,8/23/2023,20.4,416,,7.155433844270881
1104453,8/24/2023,20.2,417,,7.137169098802562
1104453,8/25/2023,19.7,412,,7.39554642944862
1104453,8/26/2023,19.5,431,,7.15354487567848
1104453,8/27/2023,19.5,391,,6.796660617959353
1104453,8/28/2023,20.1,370,,6.962647762160161
1104453,8/29/2023,20.3,358,,7.288467596021576
1104453,8/30/2023,20.6,352,,7.286369513374711
1104453,8/31/2023,20.3,367,,7.039692959947432
1104453,9/1/2023,19.4,385,,6.8453378445619
1104453,9/2/2023,19.2,401,,7.443175468191454
1104453,9/3/2023,19.6,409,,6.631961648999952
1104453,9/4/2023,20,416,,6.845196528244048
1104453,9/5/2023,20.4,423,,7.146004274305632
1104453,9/6/2023,21,428,,7.412072960486284
1104453,9/7/2023,21.6,439,,6.926779773050527
1104453,9/8/2023,20.6,459,,7.482933248521017
1104453,9/9/2023,20.9,467,,6.612148469817438
1104453,9/10/2023,21.3,479,,6.933457539496124
1104453,9/11/2023,22.1,484,,6.732729028962966
1104453,9/12/2023,22,500,,6.596363082507051
1104453,9/13/2023,21.9,517,,6.806976271027075
1104453,9/14/2023,21.7,507,,6.822872650264466
1104453,9/15/2023,20.7,514,,7.272912496472089
1104453,9/16/2023,19.3,514,,7.060638865725777
1104453,9/17/2023,18.3,512,,6.816788701114165
1104453,9/18/2023,18.5,499,,7.323987504274526
1104453,9/19/2023,18.7,466,,7.243267771208959
1104453,9/20/2023,18.6,450,,6.685711264103104
1104453,9/21/2023,18.1,398,,6.946331484958412
1104453,9/22/2023,17.5,370,,6.881277508654791
1104453,9/23/2023,16.7,365,,6.843494483668331
1104453,9/24/2023,16.5,362,,7.303691928601426
1104453,9/25/2023,16.3,375,,6.6360978588167105
1104453,9/26/2023,15.9,388,,7.354232346717794
1104453,9/27/2023,15,397,,6.542549659168292
1104453,9/28/2023,14.9,404,,6.539614541347989
1104453,9/29/2023,14.6,408,,6.786316224786608
1104453,9/30/2023,14.5,410,,6.510783878332341
1104453,10/1/2023,14.4,421,,6.56507626818809
1104453,10/2/2023,15.1,435,,6.795545628835267
1104453,10/3/2023,15.2,444,,7.152809909258895
1104453,10/4/2023,15.8,452,,6.51681172680242
1104453,10/5/2023,16.8,454,,7.05562808684764
1104453,10/6/2023,17.2,457,,6.680244533345034
1104453,10/7/2023,17.5,460,,6.924589828244298
1104453,10/8/2023,17.2,466,,6.975411602932268
1104453,10/9/2023,15.9,474,,6.675662529330203
1104453,10/10/2023,15.1,477,,7.3679523067591575
1104453,10/11/2023,14.5,484,,6.621652822396683
1104453,10/12/2023,14.6,492,,6.576112772248369
1104453,10/13/2023,14.4,496,,6.9458242708125315
1104453,10/14/2023,13.7,502,,7.477340813033033
1104453,10/15/2023,13.5,510,,6.795859401304169
1104453,10/16/2023,13.1,507,,7.117521639644568
1104453,10/17/2023,12.9,354,,6.575905192699619
1104453,10/18/2023,12.8,402,,7.331195199262365
1104453,10/19/2023,13.2,424,,6.932092430942741
1104453,10/20/2023,13.1,392,,7.383156693114736
15s,20d,14n,14n,14n,6.532053185551532
1104455,4/4/2023,11.1,1690,1,6.825954897466018
1104455,4/5/2023,11,1710,0.5,6.881336003427143
1104455,4/6/2023,10.8,1730,0.6,7.38502787854183
1104455,4/7/2023,10.9,1740,0.3,6.842070852433783
1104455,4/8/2023,10.5,1770,0.4,6.861074568588498
1104455,4/9/2023,10.6,1780,0.5,7.370501089050037
1104455,4/10/2023,10.8,1790,0.3,7.292130210689259
1104455,4/11/2023,11.2,1810,0.3,6.870511236218832
1104455,4/12/2023,11.6,1820,0.3,6.84515708806564
1104455,4/13/2023,12,1830,0.4,6.570778346013337
1104455,4/14/2023,12.4,1810,0.4,6.780504573051494
1104455,4/15/2023,12.3,1820,0.3,7.010242107582498
1104455,4/16/2023,12.2,1820,0.3,6.883782562793014
1104455,4/17/2023,12,1760,5.4,7.466059505275853
1104455,4/18/2023,11.7,1790,0.3,6.590982929485833
1104455,4/19/2023,11.3,1800,0.3,6.522198922238531
1104455,4/20/2023,11.3,1800,0.6,6.975347665598654
1104455,4/21/2023,11.6,1800,0.4,6.6064314638116
1104455,4/22/2023,11.5,1780,5.8,7.083263725544663
1104455,4/23/2023,11.6,1230,21,7.484877195671097
1104455,4/24/2023,11.6,1070,4.7,6.918527446471458
1104455,4/25/2023,12.1,1220,2.7,6.568547484488588
1104455,4/26/2023,12.4,1360,0.8,7.499266122919041
1104455,4/27/2023,12.6,1350,4.3,7.003045418364861
1104455,4/28/2023,12.4,1470,0.7,6.635046986540196
1104455,4/29/2023,12.2,1470,2.1,7.397079680030868
1104455,4/30/2023,12,865,10.1,6.925165304756037
1104455,5/1/2023,12.8,722,6.8,6.731027256769558
1104455,5/2/2023,12.1,927,5.9,6.8983471970433365
1104455,5/3/2023,11.8,1080,3.4,7.29194842771524
1104455,5/4/2023,11.5,1150,2.2,7.375792690184994
1104455,5/5/2023,11.8,1240,1,6.978490249736929
1104455,5/6/2023,12.7,1300,0.7,7.020178661304267
1104455,5/7/2023,13.5,1360,0.4,7.04795152851354
1104455,5/8/2023,14.1,1410,0.4,6.666529330127148
1104455,5/9/2023,13.3,1460,0.5,6.556103228747652
1104455,5/10/2023,13.1,1500,0.5,6.853744181386001
1104455,5/11/2023,13.3,1530,0.4,6.748442286236996
1104455,5/12/2023,13.3,1560,0.4,7.0601030084666725
1104455,5/13/2023,13.4,1590,0.3,6.6488477994854716
1104455,5/14/2023,12.9,1620,0.3,6.887347365711534
1104455,5/15/2023,12.6,1650,0.4,6.959304758881831
1104455,5/16/2023,12.8,1670,0.4,7.06060096623149
1104455,5/17/2023,12.4,1680,0.3,7.07667833084856
1104455,5/18/2023,12.2,1700,0.3,6.726105598703772
1104455,5/19/2023,12.6,1580,2.1,7.398465667092683
1104455,5/20/2023,15.1,1060,13.1,6.629644266929669
1104455,5/21/2023,16.7,848,5.9,7.342887684725933
1104455,5/22/2023,15.4,1050,1.3,6.813767447768107
1104455,5/23/2023,14.6,1180,0.7,7.484120378642195
1104455,5/24/2023,14.5,1220,1.6,6.909228111341292
1104455,5/25/2023,14.4,1280,0.5,7.418694313105743
1104455,5/26/2023,14.3,1320,0.7,7.207447740979129
1104455,5/27/2023,14.5,1350,0.6,7.063058507876018
1104455,5/28/2023,15.3,1370,0.6,6.769875576926683
1104455,5/29/2023,15.1,1380,0.5,7.236232172928162
1104455,5/30/2023,14.5,1380,1.1,6.635411667324014
1104455,5/31/2023,14.6,1380,0.4,7.454337856122228
1104455,6/1/2023,14.7,1370,0.4,7.355973235324257
1104455,6/2/2023,16.1,1230,7.6,6.750839931119699
1104455,6/3/2023,16.2,1270,1.9,6.764923882469729
1104455,6/4/2023,14.2,1270,1.5,7.23910269489259
1104455,6/5/2023,14.2,1210,3.3,6.570150888479012
1104455,6/6/2023,14,1320,0.4,7.383998755060917
1104455,6/7/2023,13.8,1320,0.3,6.857456964574611
1104455,6/8/2023,13.8,1320,0.3,6.656894468653705
1104455,6/9/2023,14.8,1200,6.4,6.87440212792073
1104455,6/10/2023,14.8,1180,2.9,7.362161928074531
1104455,6/11/2023,14.8,1240,1,6.737364077965348
1104455,6/12/2023,15.4,1190,2.3,6.548809949309968
1104455,6/13/2023,16.4,1310,5.4,7.247882863584198
1104455,6/14/2023,16,1340,5.6,7.3803373315103045
1104455,6/15/2023,17,1360,1.1,7.03826526799256
1104455,6/16/2023,16,1440,0.5,7.294393128475089
1104455,6/17/2023,16.8,1050,6.6,7.051661576920039
1104455,6/18/2023,16.5,1110,2.4,7.0064427863778835
1104455,6/19/2023,15.1,1300,0.4,7.252219876989912
1104455,6/20/2023,14.8,1390,0.4,7.195081362641577
1104455,6/21/2023,14.7,1450,0.3,7.326468958940359
1104455,6/22/2023,14.6,1490,0.4,7.108384249057561
1104455,6/23/2023,14.9,1490,0.3,7.123773191469579
1104455,6/24/2023,15.2,1490,0.3,6.563746654184781
1104455,6/25/2023,16.7,1340,3.7,6.757623283635749
1104455,6/26/2023,16.1,1450,0.4,6.726877564563654
1104455,6/27/2023,16.6,1340,1.5,6.6473237370744105
1104455,6/28/2023,17.3,1200,6.3,7.486878374810086
1104455,6/29/2023,17.4,1340,0.9,6.93819607194029
1104455,6/30/2023,16,1450,0.3,6.621223093713785
1104455,7/1/2023,16,1470,0.5,7.409955473132311
1104455,7/2/2023,18.4,941,7.5,7.155038079003267
1104455,7/3/2023,19.1,924,4.5,6.654615814842997
1104455,7/4/2023,19.2,791,3,6.593231898083867
1104455,7/5/2023,17.7,1060,0.3,6.798085561614978
1104455,7/6/2023,17.6,1230,0.3,6.649102891717188
1104455,7/7/2023,16.9,1350,0.3,7.215368659059323
1104455,7/8/2023,16.8,1400,0.3,6.823724090072246
1104455,7/9/2023,16.5,1430,0.3,6.676192160437948
1104455,7/10/2023,19.6,864,10.2,6.948519354134255
1104455,7/11/2023,18.1,1080,0.7,6.662440480015966
1104455,7/12/2023,17.1,1260,0.3,7.37804303940241
1104455,7/13/2023,16.9,1350,0.3,7.359299047336524
1104455,7/14/2023,18.3,1090,3.2,7.246771321156007
1104455,7/15/2023,16.9,1350,0.3,7.42282305529913
1104455,7/16/2023,20.5,817,8.7,7.433904132370431
1104455,7/17/2023,19.7,897,0.9,7.427815534938636
1104455,7/18/2023,18.1,1130,0.3,6.891945831721175
1104455,7/19/2023,17.4,1270,0.3,6.680550763553079
1104455,7/20/2023,16.9,1360,0.3,7.161782726202482
1104455,7/21/2023,17.4,1180,5.1,6.506497586897117
1104455,7/22/2023,19.2,908,2.2,7.114151243970726
1104455,7/23/2023,17.4,1140,0.3,7.0236572553272145
1104455,7/24/2023,16.9,1280,0.3,6.780441430500964
1104455,7/25/2023,18.7,1030,8.6,7.259817357175396
1104455,7/26/2023,18,1070,0.9,7.255480924232543
1104455,7/27/2023,17.5,1190,0.7,7.151056541098093
1104455,7/28/2023,17.3,1280,0.3,7.4401452806936685
1104455,7/29/2023,19.1,1040,8,7.249842828264537
1104455,7/30/2023,18.9,951,1.1,7.046345448096222
1104455,7/31/2023,17.1,1170,0.5,7.236131168829882
1104455,8/1/2023,16.6,1280,0.3,6.731219950647076
1104455,8/2/2023,16.2,1340,0.3,6.915902720466201
1104455,8/3/2023,16.2,1370,1.5,6.9940307574265095
1104455,8/4/2023,15.9,1390,2.2,6.99302048188577
1104455,8/5/2023,16,1400,2.6,7.445293783581678
1104455,8/6/2023,16.1,1420,0.4,6.855097220041882
1104455,8/7/2023,15.8,1420,0.5,6.613138131549055
1104455,8/8/2023,20.3,702,18.9,7.194469922367392
1104455,8/9/2023,18.3,937,9.5,6.892487345623485
1104455,8/10/2023,17.7,1020,18.3,6.812965858297247
1104455,8/11/2023,17.9,1030,45,6.767139003026621
1104455,8/12/2023,16.8,1240,16.4,7.208814807056513
1104455,8/13/2023,17,1250,4.7,6.697105111426633
1104455,8/14/2023,16.4,1340,6.5,6.63969413036633
1104455,8/15/2023,18.9,841,30.3,6.720024295295201
1104455,8/16/2023,16.9,1160,0.4,7.1235199584405
1104455,8/17/2023,16.4,1270,0.3,7.286873515755526
1104455,8/18/2023,18.9,879,9.4,6.56278352480861
1104455,8/19/2023,17,1040,1,6.837058913799695
1104455,8/20/2023,16.4,1200,0.3,7.382977386772196
1104455,8/21/2023,17.3,1120,2.3,7.223851625487769
1104455,8/22/2023,17.3,1130,4.3,6.885929511709417
1104455,8/23/2023,16.1,1280,6.6,6.708267971064638
1104455,8/24/2023,15.8,1320,7.7,7.376218408124907
1104455,8/25/2023,18.9,440,13.1,7.267454635011566
1104455,8/26/2023,18.4,814,15.9,7.2661589485446205
1104455,8/27/2023,17.5,1000,26.2,6.55854699134106
1104455,8/28/2023,17,1100,28.5,6.810064022118541
1104455,8/29/2023,16.9,1130,30.1,6.8286421174062975
1104455,8/30/2023,18.2,925,94.7,7.145834297569002
1104455,8/31/2023,16.5,1170,36.7,7.433244644672647
1104455,9/1/2023,16,1250,7.1,6.510569493858084
1104455,9/2/2023,15.9,1310,0.3,6.551574234574772
1104455,9/3/2023,16.1,1330,0.6,7.083794854695561
1104455,9/4/2023,16.2,1340,0.8,6.833961109218492
1104455,9/5/2023,16.2,1360,0.3,7.292217601414852
1104455,9/6/2023,16.3,1370,0.3,7.452919399784966
1104455,9/7/2023,16.3,1370,0.4,6.829252058932364
1104455,9/8/2023,17.5,1210,4.4,6.778859190071926
1104455,9/9/2023,16.8,1300,0.4,7.4839889500635985
1104455,9/10/2023,18.8,997,6.6,7.2649449292465595
1104455,9/11/2023,18.2,988,17.6,6.714803602874254
1104455,9/12/2023,18.2,1020,52.4,7.348299405519481
1104455,9/13/2023,18.9,853,114,6.526710888706782
1104455,9/14/2023,18.1,950,115,7.100031007996289
1104455,9/15/2023,16.6,1150,81.6,6.633064233126978
1104455,9/16/2023,16,1220,47.3,7.411123778176109
1104455,9/17/2023,15.8,1280,19.7,6.82992240495201
1104455,9/18/2023,18,558,48.2,6.978853120169288
1104455,9/19/2023,18.4,587,109,7.325540545674151
1104455,9/20/2023,17.4,850,247,7.411881585314219
1104455,9/21/2023,16.8,1000,350,6.530784951001682
1104455,9/22/2023,16.3,1080,336,6.976326612439739
1104455,9/23/2023,15.9,1110,461,7.320968931976031
1104455,9/24/2023,16.1,996,689,6.820658965293823
1104455,9/25/2023,16,1040,878,7.490801497761592
1104455,9/26/2023,15.5,1130,965,6.8386553712763
1104455,9/27/2023,15.2,1190,480,6.95957082079012
1104455,9/28/2023,15.2,1230,0.3,6.5436542023908695
1104455,9/29/2023,15.4,900,6.5,6.7700146146699485
1104455,9/30/2023,15.4,891,1.1,7.21348980747466
1104455,10/1/2023,15.4,1060,0.3,7.411446388203565
1104455,10/2/2023,15.4,1150,0.3,7.304774696126133
1104455,10/3/2023,15.3,1200,0.3,7.127662031448193
1104455,10/4/2023,15.6,1240,0.3,6.641865653097811
1104455,10/5/2023,15.6,1270,0.3,6.872833239707908
1104455,10/6/2023,15.6,1280,0.3,6.959252564022318
1104455,10/7/2023,15.9,1190,2.2,7.182542981416725
1104455,10/8/2023,15.4,1190,1,7.0471278695375545
1104455,10/9/2023,14.7,1290,0.3,6.761634770121452
1104455,10/10/2023,14.7,1280,0.8,6.995159737403906
1104455,10/11/2023,14.6,1300,1.1,6.877757243784382
1104455,10/12/2023,14.6,1310,1.2,7.393841997282693
1104455,10/13/2023,14.3,1310,0.3,6.548911756559553
1104455,10/14/2023,14.2,1320,0.3,6.8735927847744716
1104455,10/15/2023,14.2,1320,0.3,7.08153424327985
1104455,10/16/2023,14.1,1320,0.4,7.202549865196845
1104455,10/17/2023,14.1,1310,0.3,7.065296473183083
1104455,10/18/2023,14.1,1320,0.3,7.301846596743053
1104455,10/19/2023,14.1,1320,0.3,7.36520882691047
1104455,10/20/2023,14.1,1320,0.3,7.34149545224313
15s,20d,14n,14n,,6.870276335698779
1104460,4/4/2023,10.3,485,,6.6467755499336
1104460,4/5/2023,9.9,479,,7.292300249551438
1104460,4/6/2023,9.8,484,,7.446821742566061
1104460,4/7/2023,10.5,485,,6.703817715890639
1104460,4/8/2023,9.3,488,,7.395275146227846
1104460,4/9/2023,9.5,497,,7.277746060504501
1104460,4/10/2023,10.5,508,,6.864297829181707
1104460,4/11/2023,11.6,495,,6.64009261588788
1104460,4/12/2023,13.1,501,,7.077104158787542
1104460,4/13/2023,14.4,509,,7.458796864882842
1104460,4/14/2023,16.1,513,,7.037849265727513
1104460,4/15/2023,15.5,510,,7.435097245884566
1104460,4/16/2023,14.3,516,,6.600717845884848
1104460,4/17/2023,13,515,,7.4378979088387664
1104460,4/18/2023,12.1,511,,6.766895146309838
1104460,4/19/2023,11,513,,7.33030762632885
1104460,4/20/2023,11.5,512,,7.3904229538056825
1104460,4/21/2023,12.8,506,,6.5756534099579085
1104460,4/22/2023,12.3,487,,6.905827545418913
1104460,4/23/2023,11.2,453,,6.935102226146298
1104460,4/24/2023,11.8,393,,7.197206860755041
1104460,4/25/2023,12.7,392,,6.798109622357432
1104460,4/26/2023,13.1,415,,7.204074078979221
1104460,4/27/2023,12.9,462,,6.594035465964215
1104460,4/28/2023,12.9,487,,7.439752630727501
1104460,4/29/2023,12.5,484,,6.827261795508868
1104460,4/30/2023,11.8,444,,6.7518818987054
1104460,5/1/2023,13.3,420,,7.125020005358845
1104460,5/2/2023,12.4,578,,7.410363776580921
1104460,5/3/2023,12,605,,6.850251239274593
1104460,5/4/2023,11.6,627,,7.1438997394809824
1104460,5/5/2023,12.2,632,,7.008156649742313
1104460,5/6/2023,13.7,635,,7.159655884291574
1104460,5/7/2023,15.3,630,,6.550015825371716
1104460,5/8/2023,16.9,596,,7.2364997906254205
1104460,5/9/2023,15.4,613,,6.9019082131193965
1104460,5/10/2023,15.1,603,,7.124245871096546
1104460,5/11/2023,16.1,555,,7.4959866278935054
1104460,5/12/2023,17.3,570,,6.546036065539819
1104460,5/13/2023,18.4,584,,7.385982002181796
1104460,5/14/2023,17,605,,7.390353805798109
1104460,5/15/2023,15.7,637,,6.6639313855534965
1104460,5/16/2023,16.2,635,,6.992413513976952
1104460,5/17/2023,15.9,632,,7.235702709085481
1104460,5/18/2023,14,655,,6.609814149557334
1104460,5/19/2023,14.6,669,,6.579202422601472
1104460,5/20/2023,15,604,,6.827787296059604
1104460,5/21/2023,17.2,546,,6.732917440497478
1104460,5/22/2023,17,614,,7.258687553361648
1104460,5/23/2023,16.2,671,,7.266622958156897
1104460,5/24/2023,16,708,,6.885262830558014
1104460,5/25/2023,16.1,711,,7.373600476922109
1104460,5/26/2023,15.9,687,,7.354292553860979
1104460,5/27/2023,16.5,666,,7.411727262582697
1104460,5/28/2023,17.8,618,,6.685619527567451
1104460,5/29/2023,18,600,,6.698602672270893
1104460,5/30/2023,16.6,618,,6.617623092121203
1104460,5/31/2023,17.1,631,,6.992207922903877
1104460,6/1/2023,18.6,644,,6.9708876056473015
1104460,6/2/2023,19.9,645,,6.959519690942269
1104460,6/3/2023,17.2,704,,6.984927024909964
1104460,6/4/2023,14.4,652,,6.838307261731333
1104460,6/5/2023,14.4,634,,6.83187408569291
1104460,6/6/2023,15.6,683,,6.563132885390758
1104460,6/7/2023,15.6,684,,7.3516319530526895
1104460,6/8/2023,15.3,694,,7.313354282022561
1104460,6/9/2023,15.2,681,,6.702225644433433
1104460,6/10/2023,15.5,716,,6.514664993987523
1104460,6/11/2023,16.6,703,,7.037191865157616
1104460,6/12/2023,18.1,695,,6.5352500607871
1104460,6/13/2023,19.2,715,,6.661255556156538
1104460,6/14/2023,18.9,752,,7.154044420853382
1104460,6/15/2023,18.8,709,,6.88818810784604
1104460,6/16/2023,19.3,724,,7.122548835594672
1104460,6/17/2023,18.2,689,,7.0626874595603155
1104460,6/18/2023,17.7,641,,7.382983144680208
1104460,6/19/2023,17.8,623,,7.3499200818539565
1104460,6/20/2023,17.3,657,,6.975428122676021
1104460,6/21/2023,17.8,690,,7.207367608820681
1104460,6/22/2023,18.3,714,,7.354596081008342
1104460,6/23/2023,18.8,737,,7.287589674199756
1104460,6/24/2023,19.4,751,,6.833627474724087
1104460,6/25/2023,20.2,744,,7.199292407947713
1104460,6/26/2023,20.6,753,,7.376963318165318
1104460,6/27/2023,20.6,787,,6.816493738939435
1104460,6/28/2023,20.4,782,,6.62101709139233
1104460,6/29/2023,21,766,,7.247418229705966
1104460,6/30/2023,21.2,756,,6.984693866551466
1104460,7/1/2023,21.3,752,,6.831008997485282
1104460,7/2/2023,20.2,721,,6.612932581612046
1104460,7/3/2023,20.2,582,,7.165733508771634
1104460,7/4/2023,20.6,560,,6.9324380758203565
1104460,7/5/2023,21.6,586,,7.0593766789387855
1104460,7/6/2023,22.6,618,,7.15725685807707
1104460,7/7/2023,22.9,628,,6.574820521569362
1104460,7/8/2023,23,638,,7.0257166718140205
1104460,7/9/2023,22.2,677,,6.633607053760231
1104460,7/10/2023,21,615,,6.699550130279698
1104460,7/11/2023,21.4,471,,6.753247109674584
1104460,7/12/2023,22.4,417,,7.023834524841139
1104460,7/13/2023,22.5,393,,6.679877979679935
1104460,7/14/2023,21.7,420,,6.678152134062859
1104460,7/15/2023,22.4,408,,6.579072136241657
1104460,7/16/2023,22.2,362,,7.289851269720798
1104460,7/17/2023,22.9,306,,7.408661358814075
1104460,7/18/2023,23.1,324,,6.967488465092386
1104460,7/19/2023,22.6,324,,6.664849630328859
1104460,7/20/2023,22.3,330,,7.2415755163479885
1104460,7/21/2023,21.3,331,,6.602783449484694
1104460,7/22/2023,21.3,277,,7.044129789630464
1104460,7/23/2023,21.6,309,,6.775126333141872
1104460,7/24/2023,21.5,441,,6.967361714091399
1104460,7/25/2023,21.5,541,,7.109581265402118
1104460,7/26/2023,21.8,596,,7.4006354176651
1104460,7/27/2023,22.4,598,,6.916690769064506
1104460,7/28/2023,23.1,594,,7.057990331974774
1104460,7/29/2023,23.3,575,,6.859344440149963
1104460,7/30/2023,21.8,500,,7.234779748267542
1104460,7/31/2023,21.1,541,,7.367940932036939
1104460,8/1/2023,20.9,629,,7.301992779950787
1104460,8/2/2023,20.2,670,,6.607837251203657
1104460,8/3/2023,20.3,701,,6.998428845560216
1104460,8/4/2023,20.6,719,,6.6229113548140806
1104460,8/5/2023,21.4,721,,6.628584988193915
1104460,8/6/2023,21.3,720,,6.65898617203545
1104460,8/7/2023,20.8,751,,6.626120895850978
1104460,8/8/2023,21.6,477,,6.664269080990949
1104460,8/9/2023,22,310,,7.162654074964948
1104460,8/10/2023,21.6,366,,7.078335177390198
1104460,8/11/2023,21.6,469,,7.170660903811464
1104460,8/12/2023,21.4,524,,6.796944996939737
1104460,8/13/2023,22.3,571,,6.791320070262478
1104460,8/14/2023,22.1,659,,6.977831496884504
1104460,8/15/2023,21.5,642,,6.931261294609647
1104460,8/16/2023,20.9,625,,7.266161602797503
1104460,8/17/2023,20.8,654,,6.740162199867262
1104460,8/18/2023,21.1,579,,6.974232169417319
1104460,8/19/2023,20.1,513,,7.206258711929638
1104460,8/20/2023,20.2,547,,7.232524676142917
1104460,8/21/2023,21,568,,7.2918731313086145
1104460,8/22/2023,21.1,603,,6.581033746857312
1104460,8/23/2023,20.4,638,,7.447061258863811
1104460,8/24/2023,20.2,670,,7.1531635138849445
1104460,8/25/2023,19.4,479,,7.043330254014436
1104460,8/26/2023,20.2,412,,6.7204353723626875
1104460,8/27/2023,20.6,440,,6.6020277358144845
1104460,8/28/2023,20.4,464,,7.196622513260476
1104460,8/29/2023,20.6,478,,7.337822428030149
1104460,8/30/2023,20.8,442,,7.201078364691391
1104460,8/31/2023,20,479,,6.838894436693973
1104460,9/1/2023,19.4,564,,7.043083704414778
1104460,9/2/2023,19.2,583,,6.827790818191076
1104460,9/3/2023,19.8,550,,6.608994118170398
1104460,9/4/2023,20,491,,7.416312557294116
1104460,9/5/2023,20.5,507,,7.0846088966534895
1104460,9/6/2023,21.4,557,,6.9759710520515235
1104460,9/7/2023,22.5,657,,7.393276644440519
1104460,9/8/2023,22.2,645,,7.0220289924233406
1104460,9/9/2023,21.7,625,,7.078277195527089
1104460,9/10/2023,21.4,534,,7.46082519202668
1104460,9/11/2023,21.3,501,,6.699916021043366
1104460,9/12/2023,21.5,519,,7.399743981733117
1104460,9/13/2023,21.3,560,,7.179387277944242
1104460,9/14/2023,20.8,558,,7.13183967308645
1104460,9/15/2023,19.7,569,,6.849257758138977
1104460,9/16/2023,18.8,602,,6.529581239029589
1104460,9/17/2023,18.6,632,,7.252502587426312
1104460,9/18/2023,18.8,554,,7.377510430346431
1104460,9/19/2023,18.3,352,,6.9006263797373855
1104460,9/20/2023,18,328,,6.8744764928338125
1104460,9/21/2023,17.6,351,,7.401237332881818
1104460,9/22/2023,17.3,362,,7.035079787545424
1104460,9/23/2023,16.6,367,,6.97629611322721
1104460,9/24/2023,16.8,358,,6.965193222759378
1104460,9/25/2023,16.6,378,,6.573494293708643
1104460,9/26/2023,16,381,,6.737274339520988
1104460,9/27/2023,15,471,,6.591861728048703
1104460,9/28/2023,15,545,,7.103375125395054
1104460,9/29/2023,14.8,536,,7.091260735511209
1104460,9/30/2023,14.7,491,,6.912250599314991
1104460,10/1/2023,14.8,494,,6.745482404534665
1104460,10/2/2023,15.7,524,,6.524384259818933
1104460,10/3/2023,15.6,536,,7.385444198718204
1104460,10/4/2023,16.7,557,,6.925167359378618
1104460,10/5/2023,17.3,582,,7.187960824792907
1104460,10/6/2023,17.7,597,,7.363905853981619
1104460,10/7/2023,17.8,599,,7.29171265471308
1104460,10/8/2023,16.4,586,,7.016921120102348
1104460,10/9/2023,14.8,589,,7.4345501585893645
1104460,10/10/2023,14.2,590,,7.164651175888437
1104460,10/11/2023,13.9,565,,7.218197642334256
1104460,10/12/2023,14.2,575,,7.39798620682318
1104460,10/13/2023,13.7,587,,6.525648702252098
1104460,10/14/2023,12.9,593,,6.9918925542271575
1104460,10/15/2023,13,586,,7.241986626073009
1104460,10/16/2023,12.9,592,,7.161666290164373
1104460,10/17/2023,13.1,637,,6.788017802697069
1104460,10/18/2023,13.3,637,,7.149642783992476
1104460,10/19/2023,13.8,637,,7.051119069192943
1104460,10/20/2023,13.6,639,,7.003383748505985
1104475,4/4/2023,10.5,342,,6.544874360092217
1104475,4/5/2023,9.8,342,,6.844582153589297
1104475,4/6/2023,10.0,343,,7.306016807565311
1104475,4/7/2023,10.4,344,,7.236994496443768
1104475,4/8/2023,9.4,347,,7.046296222482195
1104475,4/9/2023,9.6,348,,6.8385811373492125
1104475,4/10/2023,10.6,347,,7.4721107478931765
1104475,4/11/2023,12.0,348,,7.30054318452896
1104475,4/12/2023,13.2,353,,7.259607369514723
1104475,4/13/2023,15.0,350,,6.936228172030026
1104475,4/14/2023,15.9,362,,7.093047266163636
1104475,4/15/2023,15.3,356,,7.199959383914475
1104475,4/16/2023,14.6,355,,7.250598699902074
1104475,4/17/2023,13.3,352,,6.5320697589607555
1104475,4/18/2023,12.2,350,,7.097844931470378
1104475,4/19/2023,10.9,351,,7.37025117362049
1104475,4/20/2023,11.4,353,,6.876567922946139
1104475,4/21/2023,12.3,358,,7.039352231722064
1104475,4/22/2023,11.7,362,,7.180818121692829
1104475,4/23/2023,11.2,304,,7.031153028857537
1104475,4/24/2023,12.0,313,,6.884506074829632
1104475,4/25/2023,12.7,323,,6.736744989437829
1104475,4/26/2023,12.7,331,,6.75907422298973
1104475,4/27/2023,12.6,328,,7.480508764656995
1104475,4/28/2023,12.9,335,,6.905046974735386
1104475,4/29/2023,12.4,336,,7.0729234066392594
1104475,4/30/2023,11.7,279,,6.713605540241023
1104475,5/1/2023,13.0,260,,7.182403474751254
1104475,5/2/2023,11.9,285,,6.659472423526477
